,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,ZEstimate,Day Count,Place in Line,Court Year,Defendant Count,Previous Auctions,Sold Amount
14698,2018-04-24,1143030,342979.25,150150,3.0,2.0,1400.0,235900.0,46,7,2012,7.0,3.0,139000.0
14702,2018-04-24,1144397,261786.21,156500,0.0,0.0,1303.0,220562.0,46,41,2017,4.0,2.0,144700.0
14717,2018-04-23,1130992,273802.44,107730,1.0,1.0,765.0,131902.0,59,42,2016,3.0,1.0,92100.0
14751,2018-04-23,1140212,1196955.13,263471,2.0,2.0,968.0,398618.0,59,26,2015,2.0,1.0,425100.0
14755,2018-04-23,1139600,205658.61,181440,3.0,2.0,1523.0,215274.0,59,55,2017,6.0,1.0,154700.0
14757,2018-04-20,1141580,283818.58,119000,2.0,2.0,996.0,141727.0,33,16,2016,5.0,2.0,106600.0
14759,2018-04-20,1124997,156302.59,122000,2.0,1.0,720.0,142708.0,33,12,2016,6.0,1.0,115100.0
14762,2018-04-20,1141585,113722.26,95354,1.0,1.0,740.0,137375.0,33,24,2016,4.0,2.0,117600.0
14766,2018-04-20,1143859,264536.6,112000,1.0,1.0,680.0,140106.0,33,25,2016,4.0,1.0,11100.0
14774,2018-04-20,1139146,100866.02,90000,1.0,1.0,768.0,109584.0,33,28,2017,2.0,2.0,88200.0
14782,2018-04-19,1134062,166905.41,142000,2.0,2.0,958.0,207747.0,61,9,2016,6.0,2.0,135100.0
14785,2018-04-19,1127257,206833.41,143260,2.0,2.0,1190.0,186703.0,61,13,2017,3.0,1.0,150800.0
14801,2018-04-18,1144283,701207.85,295369,2.0,2.0,1105.0,421900.0,25,14,2017,7.0,1.0,200300.0
14815,2018-04-18,1145246,248666.08,176700,1.0,1.0,990.0,241514.0,25,2,2013,5.0,10.0,135800.0
14828,2018-04-17,1141293,219911.11,124806,2.0,2.0,1038.0,161321.0,50,35,2016,7.0,2.0,129600.0
14831,2018-04-17,1141511,840846.77,499500,0.0,0.0,2130.0,902926.0,50,1,2008,3.0,7.0,385300.0
14832,2018-04-17,1142563,133098.23,93000,2.0,2.0,970.0,128026.0,50,48,2017,6.0,1.0,73300.0
14841,2018-04-17,1141743,21288.58,72332,2.0,1.0,1036.0,113296.0,50,44,2017,1.0,1.0,56200.0
14851,2018-04-17,1141102,775507.63,274542,2.0,2.0,985.0,389106.0,50,11,2012,4.0,2.0,300100.0
14855,2018-04-17,1141646,204460.32,78000,1.0,1.0,898.0,70513.0,50,30,2016,5.0,1.0,77600.0
14857,2018-04-17,1138750,249536.69,79300,1.0,1.0,898.0,74334.0,50,36,2016,3.0,2.0,73100.0
14858,2018-04-17,1142484,74165.99,66950,2.0,1.0,1075.0,79090.0,50,43,2017,5.0,1.0,100.0
14859,2018-04-17,1142594,260979.46,113000,1.0,1.0,862.0,156870.0,50,47,2017,3.0,1.0,110700.0
14866,2018-04-16,1143242,500303.55,313405,2.0,2.0,960.0,428570.0,64,62,2017,9.0,1.0,400100.0
14870,2018-04-16,1138933,357369.0,172855,2.0,2.0,1430.0,228920.0,64,55,2017,2.0,1.0,160100.0
14886,2018-04-16,1144384,164235.11,96408,2.0,2.0,910.0,123233.0,64,8,2014,5.0,1.0,72100.0
14895,2018-04-16,1138851,547882.27,354000,2.0,2.0,1505.0,414615.0,64,59,2017,4.0,1.0,337600.0
14902,2018-04-16,1142413,228295.03,115796,1.0,1.0,700.0,162095.0,64,48,2016,13.0,3.0,230100.0
14911,2018-04-16,1138855,89509.19,125000,2.0,1.0,891.0,160704.0,64,60,2017,6.0,1.0,130200.0
14912,2018-04-16,1143233,171480.56,135600,1.0,1.0,900.0,193466.0,64,47,2016,4.0,1.0,148800.0
14913,2018-04-16,1138223,246277.43,117000,1.0,1.0,546.0,176345.0,64,32,2016,3.0,1.0,145700.0
14919,2018-04-13,1129608,152860.48,121800,2.0,1.0,995.0,235900.0,22,15,2016,11.0,1.0,115600.0
14923,2018-04-13,1129460,361032.33,243400,2.0,2.0,1287.0,310330.0,22,5,2012,10.0,1.0,216100.0
14928,2018-04-13,1129609,73312.82,88500,1.0,1.0,900.0,121195.0,22,17,2017,8.0,1.0,77000.0
14929,2018-04-13,1140641,31666.72,256120,2.0,2.0,1072.0,318041.0,22,2,2011,2.0,6.0,13800.0
14937,2018-04-13,1138703,445862.02,210536,0.0,0.0,1080.0,238116.0,22,9,2014,8.0,1.0,175100.0
14945,2018-04-12,1119248,276068.16,232000,3.0,2.0,1461.0,282324.0,65,21,2017,4.0,1.0,225000.0
14949,2018-04-12,1142063,1545719.11,1131000,3.0,3.0,2143.0,2436050.0,65,2,2012,5.0,1.0,910100.0
14953,2018-04-12,1141817,635787.34,531000,2.0,2.0,1590.0,443200.0,65,3,2013,7.0,4.0,253700.0
14958,2018-04-12,1139982,244517.72,112000,1.0,1.0,680.0,140128.0,65,16,2016,3.0,3.0,105100.0
14968,2018-04-11,1140022,346642.53,154600,0.0,1.0,497.0,235865.0,64,32,2016,2.0,1.0,100.0
14972,2018-04-11,1140138,108195.92,91000,2.0,2.0,815.0,106233.0,64,34,2016,3.0,1.0,51800.0
14973,2018-04-11,1140412,180236.75,109200,1.0,1.0,750.0,131885.0,64,56,2017,4.0,1.0,100800.0
14979,2018-04-11,1142679,280448.15,127602,1.0,1.0,507.0,172492.0,64,53,2017,4.0,1.0,165600.0
14986,2018-04-11,1139784,508546.16,297128,2.0,2.0,1362.0,469633.0,64,30,2016,7.0,6.0,332000.0
14987,2018-04-11,1140370,212802.9,127500,1.0,1.0,574.0,519500.0,64,15,2014,6.0,1.0,122500.0
14990,2018-04-11,1140020,9633.8,88500,1.0,1.0,900.0,121195.0,64,58,2017,3.0,2.0,20000.0
14991,2018-04-11,1140843,44635.98,81868,2.0,1.0,930.0,120131.0,64,62,2017,1.0,1.0,24100.0
14993,2018-04-11,1140918,277195.18,210000,3.0,2.0,1464.0,246506.0,64,29,2016,4.0,1.0,211000.0
14996,2018-04-11,1141185,224867.25,105000,3.0,2.0,1062.0,229200.0,64,50,2017,7.0,1.0,105600.0
15003,2018-04-11,1133143,90530.91,144577,2.0,2.0,1095.0,195000.0,64,13,2014,7.0,1.0,114100.0
15008,2018-04-11,1141178,330144.01,173424,0.0,1.0,639.0,267875.0,64,55,2017,6.0,1.0,150100.0
15010,2018-04-11,1141193,29264.37,182574,3.0,2.0,1523.0,216562.0,64,63,2017,1.0,1.0,35100.0
15012,2018-04-11,1141192,249555.71,120001,3.0,2.0,1169.0,229200.0,64,43,2017,5.0,1.0,100000.0
15014,2018-04-11,1140215,292833.72,111565,1.0,1.0,699.0,124695.0,64,10,2014,5.0,1.0,200.0
15022,2018-04-11,1141180,173722.36,106080,2.0,2.0,870.0,124340.0,64,54,2017,4.0,1.0,100.0
15023,2018-04-11,1141576,314200.95,170000,2.0,2.0,910.0,343900.0,64,41,2016,4.0,2.0,100.0
15024,2018-04-10,1137837,150296.63,165000,3.0,2.0,1258.0,212245.0,38,35,2017,5.0,1.0,166600.0
15032,2018-04-10,1132532,235042.94,123170,2.0,1.0,891.0,149895.0,38,32,2017,3.0,2.0,125100.0
15044,2018-04-10,1137847,277553.64,105001,3.0,2.0,1062.0,133259.0,38,28,2016,4.0,1.0,97600.0
15047,2018-04-10,1133021,252264.38,163894,3.0,2.0,1325.0,197626.0,38,20,2016,8.0,1.0,162100.0
15051,2018-04-10,1141739,161883.05,314780,2.0,2.0,1174.0,436073.0,38,1,2008,6.0,4.0,59200.0
15054,2018-04-10,1109848,284051.98,142800,2.0,2.0,1415.0,193900.0,38,15,2015,4.0,1.0,138300.0
15060,2018-04-09,1132364,144802.29,102000,1.0,1.0,665.0,126210.0,57,39,2016,6.0,2.0,92900.0
15092,2018-04-09,1136891,146021.49,99036,2.0,2.0,1000.0,219200.0,57,27,2016,3.0,2.0,95100.0
15106,2018-04-09,1132751,208178.46,100800,1.0,1.0,679.0,128882.0,57,35,2016,6.0,1.0,100100.0
15114,2018-04-06,1140880,335362.32,132200,2.0,2.0,930.0,172027.0,23,5,2013,6.0,4.0,143200.0
15128,2018-04-06,1127265,172346.43,90000,2.0,2.0,960.0,148400.0,23,20,2016,6.0,1.0,75100.0
15131,2018-04-05,1144173,143969.99,79040,0.0,1.0,380.0,198422.0,113,59,2017,2.0,1.0,50100.0
15134,2018-04-05,1139953,185613.76,71631,0.0,1.0,379.0,443200.0,113,36,2016,5.0,1.0,50300.0
15136,2018-04-05,1140217,191018.54,86394,0.0,1.0,363.0,198422.0,113,55,2017,1.0,1.0,50100.0
15137,2018-04-05,1139954,131257.0,86640,0.0,1.0,380.0,198422.0,113,35,2016,4.0,1.0,39200.0
15139,2018-04-05,1140225,128004.54,78453,0.0,1.0,379.0,198422.0,113,57,2017,2.0,1.0,50100.0
15140,2018-04-05,1140256,112989.85,83980,0.0,1.0,380.0,198422.0,113,61,2017,1.0,1.0,50100.0
15142,2018-04-05,1139466,78895.14,90000,2.0,2.0,970.0,110255.0,113,21,2016,8.0,4.0,79300.0
15143,2018-04-05,1141661,80030.04,90000,1.0,2.0,870.0,132558.0,113,70,2017,3.0,1.0,80900.0
15144,2018-04-05,1140227,152315.76,70422,0.0,1.0,363.0,198422.0,113,6,2014,4.0,1.0,20100.0
15146,2018-04-05,1140852,252049.16,219900,1.0,1.0,733.0,198422.0,113,49,2017,1.0,1.0,50100.0
15148,2018-04-05,1139815,157801.53,69736,0.0,1.0,379.0,198422.0,113,32,2016,5.0,1.0,45100.0
15150,2018-04-05,1139773,172354.87,63672,0.0,1.0,379.0,198422.0,113,27,2016,4.0,1.0,32100.0
15152,2018-04-05,1139775,141391.83,61777,0.0,1.0,379.0,198422.0,113,29,2016,4.0,1.0,30100.0
15153,2018-04-05,1140255,107165.72,81969,0.0,1.0,307.0,198422.0,113,63,2017,1.0,1.0,50100.0
15156,2018-04-05,1140254,137730.71,68244,0.0,1.0,363.0,198422.0,113,58,2017,6.0,1.0,50100.0
15157,2018-04-05,1139816,156821.69,79497,0.0,1.0,363.0,198422.0,113,33,2016,4.0,1.0,30100.0
15163,2018-04-05,1140228,118057.65,74778,0.0,1.0,363.0,198422.0,113,56,2017,1.0,1.0,50100.0
15165,2018-04-05,1139966,103836.25,72600,0.0,1.0,363.0,198422.0,113,66,2017,1.0,1.0,20100.0
15168,2018-04-05,1139967,134225.32,76956,0.0,1.0,363.0,198422.0,113,48,2017,1.0,1.0,50100.0
15169,2018-04-05,1140245,131689.7,94620,0.0,1.0,380.0,198422.0,113,65,2017,1.0,1.0,20100.0
15170,2018-04-05,1139781,145448.74,67462,0.0,1.0,379.0,198422.0,113,31,2016,5.0,1.0,38600.0
15171,2018-04-05,1139737,142891.86,81675,0.0,1.0,363.0,198422.0,113,37,2016,4.0,1.0,40100.0
15172,2018-04-05,1140253,148482.36,75800,0.0,1.0,379.0,198422.0,113,64,2017,1.0,1.0,50100.0
15177,2018-04-05,1140242,75359.63,82088,1.0,1.0,480.0,133655.0,113,72,2017,2.0,1.0,52100.0
15179,2018-04-05,1139969,129209.73,79134,0.0,1.0,363.0,198422.0,113,54,2017,2.0,1.0,50100.0
15187,2018-04-05,1140210,121016.87,90639,0.0,1.0,373.0,198422.0,113,40,2016,4.0,1.0,20100.0
15188,2018-04-05,1139965,140658.5,73905,0.0,1.0,379.0,198422.0,113,38,2016,4.0,1.0,42100.0
15190,2018-04-05,1139660,125016.35,79134,0.0,1.0,363.0,198422.0,113,34,2016,4.0,1.0,50200.0
15192,2018-04-05,1139651,1805833.79,1749503,3.0,3.0,2214.0,2657380.0,113,71,2017,4.0,1.0,1060100.0
15195,2018-04-05,1140226,137519.55,65567,0.0,1.0,379.0,198422.0,113,60,2017,1.0,1.0,50100.0
15198,2018-04-05,1139654,552429.01,251600,1.0,2.0,816.0,293285.0,113,75,2017,8.0,1.0,290600.0
15200,2018-04-05,1139960,161030.17,88209,0.0,1.0,363.0,198422.0,113,39,2016,5.0,1.0,30100.0
15201,2018-04-05,1139401,453186.59,183900,1.0,1.0,990.0,245963.0,113,41,2016,3.0,2.0,65100.0
15203,2018-04-05,1140216,128479.66,83853,0.0,1.0,363.0,198422.0,113,50,2017,1.0,1.0,50100.0
15214,2018-04-04,1140642,131298.82,120000,3.0,2.0,1169.0,229200.0,29,15,2016,4.0,2.0,114400.0
15216,2018-04-04,1140718,406156.12,390083,2.0,2.0,1290.0,421900.0,29,25,2017,5.0,4.0,100.0
15231,2018-04-03,1140169,186273.65,205000,3.0,2.0,1313.0,247523.0,10,10,2017,7.0,3.0,195200.0
15232,2018-04-03,1140351,558747.84,234000,2.0,2.0,1505.0,300793.0,10,5,2015,5.0,2.0,249800.0
15238,2018-04-03,1137398,60711.39,66950,2.0,1.0,1075.0,89800.0,10,9,2016,3.0,1.0,41300.0
15239,2018-04-03,1136363,211981.03,158700,3.0,2.0,1550.0,168561.0,10,7,2016,5.0,2.0,11100.0
15242,2018-04-02,1125825,101186.48,109140,2.0,2.0,1004.0,139071.0,44,21,2016,3.0,1.0,78100.0
15244,2018-04-02,1136917,225694.05,230000,2.0,2.0,1276.0,333799.0,44,38,2017,10.0,1.0,241500.0
15250,2018-04-02,1136716,169883.2,93450,2.0,1.0,860.0,160000.0,44,35,2016,5.0,1.0,52900.0
15283,2018-03-29,1140845,260961.13,22975,1.0,1.0,601.0,144172.0,27,24,2017,4.0,1.0,113100.0
15288,2018-03-29,1135823,297408.92,156287,2.0,2.0,1015.0,215884.0,27,20,2016,21.0,1.0,168600.0
15290,2018-03-29,1135420,305014.27,314503,0.0,1.0,760.0,362282.0,27,1,2008,11.0,1.0,297000.0
15302,2018-03-29,1135845,209855.92,204600,3.0,2.0,1150.0,235344.0,27,25,2017,7.0,1.0,200200.0
15307,2018-03-29,1139622,746388.77,298015,2.0,2.0,1169.0,310200.0,27,17,2016,4.0,3.0,213800.0
15308,2018-03-28,1138874,184890.86,144156,2.0,2.0,982.0,155041.0,33,2,2010,5.0,6.0,118000.0
15329,2018-03-28,1139959,496692.62,98876,1.0,1.0,605.0,118943.0,33,23,2017,2.0,1.0,82300.0
15370,2018-03-27,1137927,19805.27,195700,2.0,2.0,1235.0,246033.0,50,37,2016,3.0,3.0,22100.0
15373,2018-03-27,1139148,365787.0,367400,2.0,2.0,952.0,292200.0,50,48,2017,4.0,4.0,397100.0
15381,2018-03-27,1135198,492872.91,200955,2.0,2.0,1195.0,306534.0,50,35,2016,5.0,1.0,209800.0
15387,2018-03-26,1135000,288254.13,130950,2.0,1.0,968.0,188658.0,60,37,2016,5.0,3.0,128100.0
15395,2018-03-26,1139143,418843.03,310859,2.0,2.0,1552.0,433458.0,60,14,2015,5.0,4.0,418900.0
15406,2018-03-26,1134749,297231.45,195700,2.0,2.0,1235.0,246033.0,60,53,2017,4.0,2.0,195800.0
15408,2018-03-26,1121700,146924.74,99395,1.0,1.0,760.0,135500.0,60,27,2016,3.0,1.0,1100.0
15418,2018-03-26,1134951,79135.06,33127,2.0,1.0,1067.0,88187.0,60,30,2016,7.0,1.0,50100.0
15428,2018-03-26,1135370,125941.05,88935,0.0,1.0,363.0,194820.0,60,52,2017,1.0,1.0,47800.0
15433,2018-03-26,1135229,316422.45,151000,2.0,2.0,1033.0,203137.0,60,26,2016,4.0,1.0,170100.0
15438,2018-03-23,1135665,105729.97,102711,1.0,2.0,937.0,215640.0,31,17,2016,10.0,1.0,5100.0
15441,2018-03-23,1134237,213160.84,129000,1.0,1.0,810.0,154745.0,31,15,2015,3.0,6.0,127500.0
15460,2018-03-23,1134239,1295056.24,1072000,1.0,2.0,1429.0,3338100.0,31,9,2013,5.0,5.0,100.0
15473,2018-03-22,1138156,14273.31,150000,2.0,2.0,992.0,179096.0,38,28,2016,1.0,1.0,19500.0
15482,2018-03-22,1137931,67184.79,169500,3.0,2.0,1055.0,206081.0,38,36,2017,3.0,2.0,38600.0
15486,2018-03-22,1138335,403395.08,226502,1.0,1.0,791.0,327923.0,38,29,2016,6.0,1.0,100.0
15493,2018-03-22,1140931,360801.45,216000,3.0,2.0,1478.0,352843.0,38,22,2015,5.0,1.0,222100.0
15494,2018-03-22,1137661,65223.14,129816,2.0,2.0,1140.0,132701.0,38,31,2017,8.0,2.0,100100.0
15504,2018-03-21,1137838,216142.21,81400,2.0,1.0,860.0,99785.0,72,69,2017,7.0,1.0,55200.0
15515,2018-03-21,1136994,254104.99,189000,2.0,2.0,1233.0,284522.0,72,18,2013,9.0,2.0,192800.0
15517,2018-03-21,1138162,78065.68,140000,3.0,2.0,1160.0,167990.0,72,30,2015,1.0,3.0,13100.0
15533,2018-03-21,1137228,16283.2,357319,0.0,0.0,1760.0,721845.0,72,62,2017,1.0,4.0,180100.0
15536,2018-03-21,1139408,174768.3,147000,2.0,2.0,1099.0,180377.0,72,51,2016,4.0,1.0,140600.0
15552,2018-03-21,1138434,314327.43,137000,2.0,2.0,927.0,173584.0,72,13,2012,6.0,4.0,156600.0
15564,2018-03-21,1138507,213149.38,109060,2.0,2.0,1470.0,143026.0,72,53,2016,6.0,1.0,44800.0
15568,2018-03-20,1139141,254408.81,111089,2.0,2.0,804.0,158709.0,21,5,2015,10.0,1.0,111200.0
15573,2018-03-20,1125046,292806.5,126500,1.0,2.0,1066.0,157460.0,21,14,2016,6.0,1.0,120400.0
15581,2018-03-20,1134102,396490.08,175230,4.0,3.0,1689.0,205698.0,21,16,2016,12.0,1.0,137700.0
15583,2018-03-20,1134345,535493.0,208100,1.0,1.0,953.0,302651.0,21,15,2016,9.0,2.0,151300.0
15609,2018-03-19,1138209,187078.08,91290,2.0,2.0,940.0,102749.0,64,33,2016,4.0,2.0,66100.0
15611,2018-03-19,1134353,353827.18,207668,1.0,1.0,939.0,422600.0,64,61,2017,3.0,1.0,141300.0
15615,2018-03-19,1133553,761042.56,497004,2.0,3.0,1497.0,648408.0,64,12,2014,4.0,5.0,400100.0
15627,2018-03-19,1133554,414703.57,147452,1.0,1.0,846.0,190384.0,64,35,2016,2.0,2.0,120400.0
15630,2018-03-19,1134252,349969.22,164000,2.0,2.0,965.0,182211.0,64,43,2016,4.0,2.0,152500.0
15647,2018-03-16,1136061,61652.87,118000,2.0,2.0,870.0,150461.0,27,24,2017,3.0,1.0,108200.0
15650,2018-03-16,1124846,165718.28,104685,2.0,2.0,1012.0,139728.0,27,15,2016,8.5,1.0,110100.0
15652,2018-03-16,1136067,322962.81,105242,1.0,1.0,699.0,124135.0,27,2,2013,21.0,1.0,100.0
15655,2018-03-16,1137625,62123.06,79420,2.0,2.0,920.0,96230.0,27,17,2017,1.0,2.0,15100.0
15666,2018-03-16,1138484,134478.97,90000,1.0,1.0,768.0,111085.0,27,8,2016,3.0,1.0,87100.0
15668,2018-03-16,1136097,285232.23,168286,2.0,2.0,955.0,199520.0,27,11,2016,10.0,1.0,142000.0
15670,2018-03-15,1135853,23784.81,21435,1.0,1.0,779.0,79916.0,114,63,2017,2.0,1.0,23800.0
15675,2018-03-15,1136058,204191.89,118309,2.0,2.0,912.0,149944.0,114,61,2017,6.0,1.0,120100.0
15684,2018-03-15,1135431,154359.88,178830,3.0,2.0,1400.0,214412.0,114,20,2014,9.0,2.0,160800.0
15686,2018-03-15,1135846,167415.24,146000,2.0,2.0,1000.0,192800.0,114,62,2017,2.0,1.0,120100.0
15697,2018-03-15,1136701,13770.32,234000,2.0,2.0,1286.0,342859.0,114,65,2017,2.0,1.0,32900.0
15704,2018-03-15,1136723,414760.35,157300,2.0,2.0,1157.0,230087.0,114,5,2009,3.0,1.0,146100.0
15712,2018-03-15,1136921,115212.35,100000,1.0,1.0,580.0,135840.0,114,66,2017,3.0,1.0,100300.0
15719,2018-03-15,1136571,618815.68,238000,2.0,2.0,1710.0,289168.0,114,25,2015,4.0,3.0,182300.0
15730,2018-03-15,1136012,330370.61,195000,1.0,1.0,870.0,284022.0,114,22,2014,9.0,5.0,154000.0
15733,2018-03-15,1136059,47043.31,189135,0.0,1.0,467.0,204693.0,114,70,2017,2.0,1.0,45100.0
15743,2018-03-14,1129905,164655.36,140100,2.0,2.0,1081.0,190948.0,36,32,2017,7.0,2.0,140300.0
15762,2018-03-14,1135114,78808.72,136000,2.0,2.0,1053.0,157993.0,36,35,2017,1.0,2.0,50800.0
15787,2018-03-13,1139929,30643.05,20900,2.0,2.0,907.0,125538.0,44,44,2017,1.0,4.0,12600.0
15794,2018-03-13,1136377,286153.02,102700,1.0,1.0,714.0,137196.0,44,32,2016,7.0,3.0,65300.0
15808,2018-03-12,1132719,73468.19,65835,2.0,2.0,1025.0,81102.0,33,13,2016,13.0,3.0,75100.0
15821,2018-03-12,1136672,140728.84,118800,1.0,1.0,780.0,154222.0,33,15,2016,7.0,2.0,117600.0
15831,2018-03-12,1132974,270940.93,126442,2.0,1.0,952.0,154472.0,33,22,2016,3.0,2.0,134400.0
15836,2018-03-12,1132552,210449.83,166100,3.0,2.0,1142.0,256400.0,33,31,2017,4.0,2.0,100.0
15838,2018-03-12,1127167,517301.13,281000,1.0,1.0,1122.0,415709.0,33,11,2016,5.0,2.0,250100.0
15839,2018-03-09,1132106,181655.61,142310,2.0,2.0,1060.0,168023.0,54,3,2012,5.0,7.0,216100.0
15856,2018-03-09,1133041,544114.66,495800,2.0,2.0,1270.0,546192.0,54,33,2016,7.0,3.0,468400.0
15859,2018-03-09,1123760,326675.42,256100,2.0,2.0,1190.0,373012.0,54,48,2017,2.0,1.0,300100.0
15889,2018-03-08,1134350,682146.03,360600,2.0,2.0,1262.0,717406.0,68,16,2017,3.0,1.0,400100.0
15896,2018-03-08,1133038,682388.77,337819,3.0,3.0,1486.0,450483.0,68,4,2015,4.0,1.0,400100.0
15905,2018-03-07,1134995,58990.19,488000,2.0,2.0,1340.0,692669.0,11,3,2012,1.0,6.0,111300.0
15907,2018-03-07,1134942,67749.46,139025,1.0,1.0,1067.0,163243.0,11,8,2017,4.0,1.0,126200.0
15918,2018-03-06,1135995,9577.77,100937,1.0,1.0,722.0,118309.0,23,21,2017,4.0,1.0,46300.0
15922,2018-03-06,1136001,198354.22,70300,1.0,1.0,813.0,95423.0,23,13,2016,7.0,1.0,71900.0
15931,2018-03-06,1133165,79517.11,47355,1.0,1.0,705.0,64385.0,23,10,2016,4.0,3.0,46500.0
15932,2018-03-06,1135886,35142.87,35760,0.0,0.0,596.0,195600.0,23,23,2017,1.0,1.0,18100.0
15943,2018-03-05,1135838,98383.19,73040,1.0,1.0,696.0,89169.0,72,68,2017,2.0,1.0,48200.0
15950,2018-03-05,1132279,275712.61,115500,2.0,1.0,954.0,151390.0,72,30,2016,5.0,1.0,125100.0
15954,2018-03-05,1131473,281742.97,101949,2.0,2.0,1170.0,205151.0,72,6,2012,6.0,4.0,170100.0
15963,2018-03-05,1126283,195813.6,75599,1.0,1.0,728.0,112400.0,72,31,2016,2.0,1.0,75200.0
15965,2018-03-05,1136004,646205.45,575000,2.0,2.0,1736.0,1002642.0,72,72,2017,6.0,1.0,530100.0
15979,2018-03-05,1123396,349155.58,172000,3.0,2.0,1700.0,272000.0,72,17,2014,7.0,1.0,150600.0
15980,2018-03-05,1131779,171047.48,86000,1.0,1.0,806.0,154621.0,72,8,2012,10.0,2.0,98100.0
15985,2018-03-05,1135817,205444.08,148048,2.0,2.0,986.0,157933.0,72,56,2016,3.0,1.0,152700.0
15986,2018-03-05,1135382,194535.49,144654,1.0,1.0,895.0,213146.0,72,52,2016,6.0,2.0,176100.0
15993,2018-03-05,1124354,339503.5,140400,2.0,2.0,870.0,178295.0,72,43,2016,4.0,1.0,138500.0
16010,2018-03-02,1131110,80224.6,144800,2.0,1.0,743.0,140769.0,19,14,2016,7.0,8.0,120100.0
16011,2018-03-02,1134038,267996.24,145729,1.0,1.0,640.0,261671.0,19,9,2014,6.0,3.0,178100.0
16037,2018-03-01,1134994,436798.38,221200,2.0,2.0,1380.0,341468.0,78,19,2016,4.0,2.0,255100.0
16038,2018-03-01,1135208,31534.74,119000,2.0,2.0,877.0,272000.0,78,31,2017,1.0,1.0,5100.0
16045,2018-03-01,1122490,272451.1,203421,0.0,0.0,1716.0,277244.0,78,18,2016,8.0,1.0,192600.0
16053,2018-02-28,1125788,213216.41,80000,1.0,1.0,763.0,94350.0,48,35,2016,2.0,1.0,67000.0
16055,2018-02-28,1134218,661492.88,228300,1.0,1.0,860.0,257633.0,48,11,2013,5.0,1.0,160100.0
16067,2018-02-28,1134068,252100.18,157400,2.0,2.0,915.0,166107.0,48,38,2016,8.0,1.0,117600.0
16071,2018-02-28,1133991,298845.48,141750,2.0,2.0,1106.0,167905.0,48,14,2014,6.0,1.0,136300.0
16074,2018-02-28,1134106,272508.99,175900,2.0,2.0,1143.0,251315.0,48,45,2017,4.0,1.0,155500.0
16075,2018-02-28,1134219,163417.81,107000,1.0,1.0,703.0,122794.0,48,48,2017,4.0,1.0,85100.0
16077,2018-02-28,1134114,445115.5,187209,2.0,2.0,1109.0,230400.0,48,20,2015,5.5,1.0,185600.0
16095,2018-02-27,1131082,48337.45,97000,1.0,1.0,725.0,116351.0,17,15,2017,4.0,2.0,5500.0
16110,2018-02-26,1132977,1066162.2,570096,3.0,2.0,2266.0,767900.0,33,4,2014,4.0,2.0,300.0
16119,2018-02-26,1119474,132123.81,126800,1.0,1.0,810.0,155990.0,33,2,2013,7.0,3.0,111600.0
16135,2018-02-23,1119692,152609.59,168592,1.0,1.0,760.0,171529.0,14,14,2017,4.0,1.0,120200.0
16147,2018-02-22,1123753,221033.38,176100,0.0,1.0,330.0,264574.0,26,5,2014,8.0,1.0,150200.0
16151,2018-02-22,1132669,41407.59,83323,2.0,1.0,950.0,105459.0,26,18,2016,2.0,1.0,41200.0
16157,2018-02-22,1133360,187696.95,105500,3.0,2.0,1126.0,129094.0,26,26,2017,5.0,1.0,121100.0
16174,2018-02-21,1133042,260797.2,22975,1.0,1.0,603.0,131452.0,33,5,2010,5.0,2.0,76400.0
16177,2018-02-21,1134764,160079.7,122100,1.0,1.0,630.0,267300.0,33,20,2016,3.0,2.0,162100.0
16182,2018-02-21,1134373,75134.46,59600,2.0,2.0,990.0,76728.0,33,14,2015,4.0,1.0,55600.0
16205,2018-02-20,1134771,209868.02,105000,2.0,1.0,802.0,117805.0,45,13,2014,3.0,2.0,102000.0
16208,2018-02-20,1130678,331617.45,160378,3.0,1.0,1304.0,180021.0,45,37,2016,4.0,1.0,155700.0
16221,2018-02-20,1134666,430782.59,150500,1.0,1.0,666.0,224000.0,45,29,2016,4.5,1.0,219100.0
16226,2018-02-20,1129479,8376.27,142000,3.0,2.0,1264.0,183068.0,45,27,2016,1.0,2.0,125100.0
16234,2018-02-20,1130677,266762.58,155000,2.0,2.0,894.0,208983.0,45,44,2017,4.0,1.0,155300.0
16239,2018-02-20,1133176,197411.22,119700,1.0,1.0,440.0,185374.0,45,39,2017,3.0,2.0,118400.0
16243,2018-02-16,1132569,8062.5,205000,2.0,2.0,1010.0,256753.0,44,27,2016,1.0,2.0,50100.0
16247,2018-02-16,1132335,19528.81,130950,2.0,1.0,968.0,192100.0,44,13,2014,2.0,2.0,21200.0
16265,2018-02-16,1131374,171802.17,107016,3.0,2.0,1176.0,133539.0,44,2,2008,3.0,2.0,98000.0
16267,2018-02-16,1132684,152673.75,97300,1.0,1.0,808.0,119321.0,44,19,2015,5.0,2.0,89000.0
16283,2018-02-15,1132659,200553.49,106080,2.0,2.0,835.0,103041.0,87,29,2017,2.0,1.0,75300.0
16291,2018-02-15,1131380,293944.68,160000,2.0,2.0,988.0,218500.0,87,27,2017,7.0,1.0,176600.0
16296,2018-02-15,1132327,173556.83,117100,2.0,2.0,1255.0,140861.0,87,10,2014,5.0,1.0,101100.0
16327,2018-02-14,1133022,132939.95,149000,2.0,2.0,1060.0,176733.0,31,31,2017,3.0,1.0,152900.0
